"order_id","order_date","order_time","total_price","details"
278,"2015-01-05","15:49:21","37.5","The Italian Vegetables Pizza, The Southwest Chicken Pizza"
279,"2015-01-05","16:07:03","33.5","The California Chicken Pizza, The Chicken Alfredo Pizza"
280,"2015-01-05","16:20:23","32.5","The Prosciutto and Arugula Pizza, The Vegetables + Vegetables Pizza"
281,"2015-01-05","16:33:48","12.25","The Sicilian Pizza"
282,"2015-01-05","16:49:38","72","The Classic Deluxe Pizza, The Five Cheese Pizza, The Pepper Salami Pizza, The Spinach Pesto Pizza"
283,"2015-01-05","16:51:43","16","The Napolitana Pizza"
284,"2015-01-05","16:58:16","41.25","The Four Cheese Pizza, The Hawaiian Pizza, The Napolitana Pizza"
285,"2015-01-05","16:58:38","20.75","The Prosciutto and Arugula Pizza"
286,"2015-01-05","17:01:23","37.25","The Italian Supreme Pizza, The Pepper Salami Pizza"
287,"2015-01-05","17:30:09","55.75","The Italian Supreme Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Pepperoni Pizza, The Sicilian Pizza"
288,"2015-01-05","17:32:44","65.15","The Brie Carre Pizza, The Prosciutto and Arugula Pizza, The Spinach Supreme Pizza"
289,"2015-01-05","17:36:23","18.5","The Five Cheese Pizza"
290,"2015-01-05","17:41:16","28","The Classic Deluxe Pizza, The Vegetables + Vegetables Pizza"
291,"2015-01-05","17:44:39","69","The Barbecue Chicken Pizza, The Chicken Alfredo Pizza, The Four Cheese Pizza"
292,"2015-01-05","17:48:59","36.75","The Spinach Pesto Pizza, The Spinach and Feta Pizza"
293,"2015-01-05","17:58:38","24.75","The Classic Deluxe Pizza, The Italian Vegetables Pizza"
294,"2015-01-05","18:16:35","58.25","The Barbecue Chicken Pizza, The Italian Supreme Pizza, The Thai Chicken Pizza"
295,"2015-01-05","18:20:12","16.75","The California Chicken Pizza"
296,"2015-01-05","18:46:54","40.75","The Green Garden Pizza, The Italian Capocollo Pizza, The Thai Chicken Pizza"
297,"2015-01-05","19:02:18","16.75","The Southwest Chicken Pizza"
298,"2015-01-05","19:10:36","58.25","The California Chicken Pizza, The California Chicken Pizza, The Chicken Alfredo Pizza, The Classic Deluxe Pizza"
299,"2015-01-05","19:34:31","28","The Classic Deluxe Pizza, The Spinach and Feta Pizza"
300,"2015-01-05","19:42:54","49.25","The Big Meat Pizza, The Italian Capocollo Pizza, The Italian Vegetables Pizza, The Spinach Supreme Pizza"
301,"2015-01-05","19:45:58","20.5","The Napolitana Pizza"
302,"2015-01-05","19:57:37","20.75","The Pepper Salami Pizza"
303,"2015-01-05","20:02:51","37.75","The Big Meat Pizza, The Italian Capocollo Pizza, The Pepperoni Pizza"
304,"2015-01-05","20:07:58","30.75","The Hawaiian Pizza, The Mexicana Pizza"
305,"2015-01-05","20:35:40","44","The Pepperoni Pizza, The Sicilian Pizza, The Spicy Italian Pizza"
306,"2015-01-05","20:37:40","38.5","The Big Meat Pizza, The Hawaiian Pizza, The Napolitana Pizza"
307,"2015-01-05","21:45:38","37.25","The Classic Deluxe Pizza, The Thai Chicken Pizza"
308,"2015-01-05","21:59:46","46.75","The Hawaiian Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Thai Chicken Pizza"
309,"2015-01-06","11:39:06","35","The Five Cheese Pizza, The Pepper Salami Pizza"
310,"2015-01-06","11:40:48","23.25","The Hawaiian Pizza, The Thai Chicken Pizza"
311,"2015-01-06","11:57:27","20.25","The Sicilian Pizza"
312,"2015-01-06","12:05:21","68.65","The Big Meat Pizza, The Brie Carre Pizza, The Chicken Alfredo Pizza, The Sicilian Pizza"
313,"2015-01-06","12:09:09","16","The Classic Deluxe Pizza"
314,"2015-01-06","12:11:58","80","The Calabrese Pizza, The Five Cheese Pizza, The Green Garden Pizza, The Hawaiian Pizza, The Vegetables + Vegetables Pizza"
315,"2015-01-06","12:17:40","16","The Classic Deluxe Pizza"
316,"2015-01-06","12:29:34","27","The Hawaiian Pizza, The Italian Supreme Pizza"
317,"2015-01-06","12:31:00","99.2","The California Chicken Pizza, The Classic Deluxe Pizza, The Four Cheese Pizza, The Hawaiian Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Prosciutto and Arugula Pizza, The Spinach and Feta Pizza"
318,"2015-01-06","12:45:14","74","The Italian Capocollo Pizza, The Mexicana Pizza, The Soppressata Pizza, The Spicy Italian Pizza"
319,"2015-01-06","12:46:22","16.5","The Italian Supreme Pizza"
320,"2015-01-06","12:46:40","37.5","The California Chicken Pizza, The Chicken Pesto Pizza"
321,"2015-01-06","12:56:21","20.75","The Italian Supreme Pizza"
322,"2015-01-06","13:02:13","74.25","The California Chicken Pizza, The Chicken Pesto Pizza, The Classic Deluxe Pizza, The Thai Chicken Pizza"
323,"2015-01-06","13:05:33","16","The Classic Deluxe Pizza"
324,"2015-01-06","13:06:44","18.5","The Five Cheese Pizza"
325,"2015-01-06","13:07:32","24","The Classic Deluxe Pizza, The Vegetables + Vegetables Pizza"
326,"2015-01-06","13:10:13","37.5","The California Chicken Pizza, The Spinach Supreme Pizza"
327,"2015-01-06","13:10:54","16","The Classic Deluxe Pizza"
328,"2015-01-06","13:16:35","20.25","The Mediterranean Pizza"
329,"2015-01-06","13:22:44","37.25","The Spicy Italian Pizza, The Spinach Supreme Pizza"
330,"2015-01-06","13:27:11","251.4","The Big Meat Pizza, The Chicken Alfredo Pizza, The Classic Deluxe Pizza, The Classic Deluxe Pizza, The Five Cheese Pizza, The Four Cheese Pizza, The Hawaiian Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Pepper Salami Pizza, The Sicilian Pizza, The Spicy Italian Pizza, The Spicy Italian Pizza, The Spinach and Feta Pizza, The Greek Pizza"
331,"2015-01-06","13:43:30","16.5","The Prosciutto and Arugula Pizza"
332,"2015-01-06","14:12:01","53.75","The Sicilian Pizza, The Southwest Chicken Pizza, The Thai Chicken Pizza"
333,"2015-01-06","14:16:36","16.75","The Chicken Alfredo Pizza"
334,"2015-01-06","14:24:18","70.25","The Calabrese Pizza, The Pepperoni Pizza, The Southwest Chicken Pizza, The Thai Chicken Pizza"
335,"2015-01-06","14:24:47","20.25","The Mediterranean Pizza"
336,"2015-01-06","14:51:41","20.75","The Prosciutto and Arugula Pizza"
337,"2015-01-06","15:03:12","31.75","The Hawaiian Pizza, The Pepperoni Pizza"
338,"2015-01-06","15:18:26","66.5","The Mexicana Pizza, The Thai Chicken Pizza, The Greek Pizza"
339,"2015-01-06","15:25:13","16.5","The Spicy Italian Pizza"
340,"2015-01-06","15:35:32","12.5","The Pepper Salami Pizza"
341,"2015-01-06","15:35:47","26.5","The Barbecue Chicken Pizza, The Pepperoni Pizza"
342,"2015-01-06","15:44:12","41","The Sicilian Pizza, The Southwest Chicken Pizza"
343,"2015-01-06","15:45:37","33.25","The Five Cheese Pizza, The Four Cheese Pizza"
344,"2015-01-06","16:01:11","16","The Italian Capocollo Pizza"
345,"2015-01-06","16:01:47","24.5","The Pepper Salami Pizza, The Spinach and Feta Pizza"
346,"2015-01-06","16:30:00","55","The Green Garden Pizza, The Hawaiian Pizza, The Italian Capocollo Pizza, The Napolitana Pizza"
347,"2015-01-06","16:37:17","57","The Spinach and Feta Pizza, The Thai Chicken Pizza, The Vegetables + Vegetables Pizza"
348,"2015-01-06","16:49:12","49.5","The Classic Deluxe Pizza, The Thai Chicken Pizza, The Thai Chicken Pizza"
349,"2015-01-06","17:25:58","15.25","The Pepperoni Pizza"
350,"2015-01-06","17:37:05","58","The Classic Deluxe Pizza, The Pepperoni Pizza, The Spicy Italian Pizza"
351,"2015-01-06","17:37:29","25.25","The Big Meat Pizza, The Hawaiian Pizza"
352,"2015-01-06","17:45:48","32.5","The Big Meat Pizza, The Italian Capocollo Pizza"
353,"2015-01-06","17:59:48","54","The Barbecue Chicken Pizza, The California Chicken Pizza, The Prosciutto and Arugula Pizza"
354,"2015-01-06","18:01:44","32.25","The Green Garden Pizza, The Vegetables + Vegetables Pizza"
355,"2015-01-06","18:14:45","33.25","The Chicken Alfredo Pizza, The Italian Supreme Pizza"
356,"2015-01-06","18:16:05","16.75","The Chicken Alfredo Pizza"
357,"2015-01-06","18:27:58","45.5","The California Chicken Pizza, The Southwest Chicken Pizza, The Spinach and Feta Pizza"
358,"2015-01-06","18:30:12","16.5","The Italian Supreme Pizza"
359,"2015-01-06","18:33:08","36.75","The Green Garden Pizza, The Thai Chicken Pizza"
360,"2015-01-06","18:50:38","43.25","The Barbecue Chicken Pizza, The Green Garden Pizza, The Hawaiian Pizza"
361,"2015-01-06","19:12:38","36","The Big Meat Pizza, The Italian Capocollo Pizza"
362,"2015-01-06","19:13:36","37","The Barbecue Chicken Pizza, The Mexicana Pizza"
363,"2015-01-06","19:20:31","40.5","The Mediterranean Pizza, The Mexicana Pizza"
364,"2015-01-06","19:27:24","42","The Italian Supreme Pizza, The Greek Pizza"
365,"2015-01-06","19:37:26","47.5","The Four Cheese Pizza, The Mediterranean Pizza, The Pepperoni Pizza"
366,"2015-01-06","20:04:20","20.5","The Italian Capocollo Pizza"
367,"2015-01-06","20:05:12","32.5","The Hawaiian Pizza, The Spinach and Feta Pizza"
368,"2015-01-06","20:28:16","37.25","The Spinach Pesto Pizza, The Thai Chicken Pizza"
369,"2015-01-06","20:30:06","16","The Spinach and Feta Pizza"
370,"2015-01-06","21:02:30","28.45","The Four Cheese Pizza, The Hawaiian Pizza"
371,"2015-01-06","21:15:20","12.5","The Pepperoni Pizza"
372,"2015-01-06","22:26:59","12","The Spinach and Feta Pizza"
373,"2015-01-07","11:45:18","49","The Chicken Pesto Pizza, The Classic Deluxe Pizza, The Sicilian Pizza"
374,"2015-01-07","11:55:59","41.25","The Big Meat Pizza, The Chicken Alfredo Pizza, The Pepper Salami Pizza"
375,"2015-01-07","11:58:36","16","The Mexicana Pizza"
376,"2015-01-07","12:01:17","45.75","The Greek Pizza, The Vegetables + Vegetables Pizza"
377,"2015-01-07","12:03:18","34","The Hawaiian Pizza, The Thai Chicken Pizza"
378,"2015-01-07","12:19:37","12.75","The Italian Vegetables Pizza"
379,"2015-01-07","12:25:37","20.75","The Thai Chicken Pizza"
380,"2015-01-07","12:32:10","33","The Calabrese Pizza, The California Chicken Pizza"
381,"2015-01-07","12:33:06","16.75","The Southwest Chicken Pizza"
382,"2015-01-07","12:33:07","28.75","The Thai Chicken Pizza, The Vegetables + Vegetables Pizza"
383,"2015-01-07","12:43:59","16.5","The Spicy Italian Pizza"
384,"2015-01-07","12:51:46","54.5","The Hawaiian Pizza, The Italian Capocollo Pizza, The Mediterranean Pizza, The Greek Pizza"
385,"2015-01-07","12:54:19","20.25","The Vegetables + Vegetables Pizza"
386,"2015-01-07","12:58:16","46","The Italian Vegetables Pizza, The Soppressata Pizza, The Thai Chicken Pizza"
387,"2015-01-07","13:03:14","102.5","The Barbecue Chicken Pizza, The Big Meat Pizza, The Chicken Pesto Pizza, The Five Cheese Pizza, The Pepperoni Pizza, The Spicy Italian Pizza, The Spinach and Feta Pizza"
388,"2015-01-07","13:04:56","57.5","The Barbecue Chicken Pizza, The Chicken Alfredo Pizza, The Mediterranean Pizza, The Vegetables + Vegetables Pizza"
389,"2015-01-07","13:10:17","20.75","The Spinach Pesto Pizza"
390,"2015-01-07","13:15:32","17.5","The Pepperoni, Mushroom, and Peppers Pizza"
391,"2015-01-07","13:25:31","16","The Greek Pizza"
392,"2015-01-07","13:36:47","147","The Big Meat Pizza, The Calabrese Pizza, The California Chicken Pizza, The Pepperoni Pizza, The Prosciutto and Arugula Pizza, The Sicilian Pizza, The Soppressata Pizza, The Spicy Italian Pizza"
393,"2015-01-07","13:48:31","28.5","The Green Garden Pizza, The Hawaiian Pizza"
394,"2015-01-07","14:02:18","202.75","The Big Meat Pizza, The Chicken Pesto Pizza, The Hawaiian Pizza, The Hawaiian Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Pepperoni Pizza, The Pepperoni Pizza, The Sicilian Pizza, The Spicy Italian Pizza, The Spinach Pesto Pizza, The Thai Chicken Pizza, The Vegetables + Vegetables Pizza"
395,"2015-01-07","14:11:08","16","The Napolitana Pizza"
396,"2015-01-07","14:12:21","12","The Spinach and Feta Pizza"
397,"2015-01-07","14:31:10","66","The Five Cheese Pizza, The Hawaiian Pizza, The Pepperoni Pizza"
398,"2015-01-07","14:56:26","9.75","The Pepperoni Pizza"
399,"2015-01-07","15:47:49","68.25","The Barbecue Chicken Pizza, The California Chicken Pizza, The Four Cheese Pizza, The Greek Pizza"
400,"2015-01-07","16:03:07","33.25","The Pepperoni Pizza, The Thai Chicken Pizza"
401,"2015-01-07","16:08:35","16","The Vegetables + Vegetables Pizza"
402,"2015-01-07","16:24:46","34.45","The Four Cheese Pizza, The Italian Supreme Pizza"
403,"2015-01-07","16:26:10","45.75","The Barbecue Chicken Pizza, The Classic Deluxe Pizza, The Prosciutto and Arugula Pizza"
404,"2015-01-07","16:39:27","20.75","The Chicken Pesto Pizza"
405,"2015-01-07","16:44:16","20.25","The Sicilian Pizza"
406,"2015-01-07","16:50:49","45.5","The Chicken Alfredo Pizza, The Classic Deluxe Pizza, The Italian Vegetables Pizza"
407,"2015-01-07","16:56:42","49.75","The California Chicken Pizza, The Classic Deluxe Pizza, The Pepperoni Pizza"
408,"2015-01-07","17:09:09","40.15","The Brie Carre Pizza, The Pepper Salami Pizza"
409,"2015-01-07","17:15:04","15.25","The Pepperoni Pizza"
410,"2015-01-07","17:33:49","65.5","The Big Meat Pizza, The Mediterranean Pizza, The Greek Pizza"
411,"2015-01-07","17:58:09","37.25","The Italian Supreme Pizza, The Southwest Chicken Pizza"
412,"2015-01-07","18:07:46","40.15","The Brie Carre Pizza, The Spinach Supreme Pizza"
413,"2015-01-07","18:11:32","12","The Greek Pizza"
414,"2015-01-07","18:13:22","47","The Classic Deluxe Pizza, The Five Cheese Pizza, The Italian Supreme Pizza"
415,"2015-01-07","18:16:23","12.75","The California Chicken Pizza"
416,"2015-01-07","18:17:42","20.25","The Spinach and Feta Pizza"
417,"2015-01-07","18:24:40","9.75","The Pepperoni Pizza"
418,"2015-01-07","18:40:11","33","The Chicken Pesto Pizza, The Sicilian Pizza"
419,"2015-01-07","19:02:31","66","The Barbecue Chicken Pizza, The Hawaiian Pizza, The Italian Vegetables Pizza, The Vegetables + Vegetables Pizza"
420,"2015-01-07","19:04:40","29.5","The Five Cheese Pizza, The Pepperoni, Mushroom, and Peppers Pizza"
421,"2015-01-07","19:21:58","53.75","The Barbecue Chicken Pizza, The Calabrese Pizza, The Chicken Pesto Pizza"
422,"2015-01-07","19:30:25","50.45","The Four Cheese Pizza, The Italian Supreme Pizza, The Spinach and Feta Pizza"
423,"2015-01-07","19:45:07","33","The Italian Supreme Pizza, The Sicilian Pizza"
424,"2015-01-07","20:01:28","12.5","The Pepperoni Pizza"
425,"2015-01-07","20:21:19","16.5","The Soppressata Pizza"
426,"2015-01-07","20:25:45","44.75","The Classic Deluxe Pizza, The Sicilian Pizza, The Soppressata Pizza"
427,"2015-01-07","21:49:00","20.25","The Spinach and Feta Pizza"
428,"2015-01-07","22:05:00","32.25","The Calabrese Pizza, The Italian Capocollo Pizza"
429,"2015-01-07","22:16:53","16.5","The Spicy Italian Pizza"
430,"2015-01-07","22:46:13","28.25","The Green Garden Pizza, The Sicilian Pizza"
431,"2015-01-08","11:17:13","59.2","The Big Meat Pizza, The Chicken Alfredo Pizza, The Four Cheese Pizza, The Hawaiian Pizza"
432,"2015-01-08","11:39:07","44.75","The Italian Capocollo Pizza, The Thai Chicken Pizza, The Vegetables + Vegetables Pizza"
433,"2015-01-08","11:49:50","20.75","The Spicy Italian Pizza"
434,"2015-01-08","11:54:14","57","The Napolitana Pizza, The Spicy Italian Pizza, The Vegetables + Vegetables Pizza"
435,"2015-01-08","12:06:09","43","The Classic Deluxe Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Spinach Supreme Pizza"
436,"2015-01-08","12:07:21","60.5","The Classic Deluxe Pizza, The Italian Supreme Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Pepper Salami Pizza"
437,"2015-01-08","12:07:54","16.75","The Barbecue Chicken Pizza"
438,"2015-01-08","12:08:38","16","The Vegetables + Vegetables Pizza"
439,"2015-01-08","12:13:08","41.25","The Chicken Alfredo Pizza, The Pepperoni Pizza, The Greek Pizza"
440,"2015-01-08","12:16:34","242.7","The Calabrese Pizza, The Chicken Alfredo Pizza, The Five Cheese Pizza, The Four Cheese Pizza, The Four Cheese Pizza, The Green Garden Pizza, The Green Garden Pizza, The Hawaiian Pizza, The Italian Vegetables Pizza, The Pepperoni Pizza, The Spicy Italian Pizza, The Spinach and Feta Pizza, The Thai Chicken Pizza, The Vegetables + Vegetables Pizza"
441,"2015-01-08","12:16:58","41.5","The Spicy Italian Pizza, The Thai Chicken Pizza"
442,"2015-01-08","12:28:49","20.75","The Pepper Salami Pizza"
443,"2015-01-08","12:34:20","251.45","The Big Meat Pizza, The California Chicken Pizza, The Four Cheese Pizza, The Italian Capocollo Pizza, The Italian Vegetables Pizza, The Mexicana Pizza, The Pepperoni Pizza, The Sicilian Pizza, The Sicilian Pizza, The Southwest Chicken Pizza, The Spicy Italian Pizza, The Spicy Italian Pizza, The Spinach Supreme Pizza, The Thai Chicken Pizza"
444,"2015-01-08","12:40:05","14.75","The Four Cheese Pizza"
445,"2015-01-08","12:57:39","16.5","The Hawaiian Pizza"
446,"2015-01-08","12:58:01","49","The Big Meat Pizza, The Italian Vegetables Pizza, The Sicilian Pizza"
447,"2015-01-08","13:02:00","18.5","The Five Cheese Pizza"
448,"2015-01-08","13:03:34","41.25","The Hawaiian Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Sicilian Pizza"
449,"2015-01-08","13:04:15","20.75","The Thai Chicken Pizza"
450,"2015-01-08","13:07:53","12","The Big Meat Pizza"
451,"2015-01-08","13:19:06","55.25","The Five Cheese Pizza, The Italian Capocollo Pizza, The Southwest Chicken Pizza"
452,"2015-01-08","13:24:11","45","The Barbecue Chicken Pizza, The Big Meat Pizza, The Sicilian Pizza"
453,"2015-01-08","13:27:14","67.7","The California Chicken Pizza, The Four Cheese Pizza, The Sicilian Pizza, The Thai Chicken Pizza"
454,"2015-01-08","13:31:40","16.5","The Spicy Italian Pizza"
455,"2015-01-08","13:39:14","20.75","The Italian Supreme Pizza"
456,"2015-01-08","13:47:53","20.25","The Spinach and Feta Pizza"
457,"2015-01-08","13:59:04","53.5","The California Chicken Pizza, The Chicken Alfredo Pizza, The Classic Deluxe Pizza"
458,"2015-01-08","14:00:05","45","The Prosciutto and Arugula Pizza, The Spinach Supreme Pizza, The Greek Pizza"
459,"2015-01-08","14:14:02","20.75","The Spicy Italian Pizza"
460,"2015-01-08","14:19:58","28.5","The Green Garden Pizza, The Italian Supreme Pizza"
461,"2015-01-08","14:21:19","27.25","The California Chicken Pizza, The Hawaiian Pizza"
462,"2015-01-08","14:38:41","12","The Spinach and Feta Pizza"
463,"2015-01-08","14:40:28","37.25","The Barbecue Chicken Pizza, The Prosciutto and Arugula Pizza"
464,"2015-01-08","14:49:01","37","The Barbecue Chicken Pizza, The Calabrese Pizza"
465,"2015-01-08","14:55:23","12","The Napolitana Pizza"
466,"2015-01-08","15:30:10","45.75","The Spinach and Feta Pizza, The Greek Pizza"
467,"2015-01-08","15:33:13","12.5","The Prosciutto and Arugula Pizza"
468,"2015-01-08","15:36:12","33.2","The Four Cheese Pizza, The Pepperoni Pizza"
469,"2015-01-08","15:37:18","29","The Barbecue Chicken Pizza, The Sicilian Pizza"
470,"2015-01-08","15:49:13","12","The Vegetables + Vegetables Pizza"
471,"2015-01-08","16:20:26","12.75","The Italian Vegetables Pizza"
472,"2015-01-08","16:29:50","37.75","The Italian Vegetables Pizza, The Italian Vegetables Pizza"
473,"2015-01-08","16:41:27","49.75","The Hawaiian Pizza, The Prosciutto and Arugula Pizza, The Southwest Chicken Pizza"
